id,user_id,game_version,game_year,name,position,archetype,star_rating,height_feet,height_inches,weight_lbs,hometown,state,stats,screenshot_url,actual_dev_trait,dev_trait_reported_at,predicted_dev_trait,prediction_confidence,created_at,updated_at,class,abilities,mentals,ocr_dev_trait,gem_color
f3a2c99c-9213-4095-a9aa-65f1d85e7ee2,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,JAYDEN MCMANIS,QB,Pocket Passer,4,6,3,178,Southlake,TX,"{""speed"": 76, ""awareness"": 73, ""break_sack"": 59, ""throw_power"": 90, ""acceleration"": 78, ""throw_on_run"": 78, ""deep_accuracy"": 76, ""short_accuracy"": 82, ""under_pressure"": 73, ""medium_accuracy"": 82}",3020a55a-a94a-454b-aa63-34b697578c0d/11992e75-3d30-4b77-b47c-8aafdf4874eb/1769538365255_6.png,,,,,2026-01-27 18:26:53.298568+00,2026-01-27 18:26:53.298568+00,High School,[],"[""Adrenaline"",""Field General""]",Impact,
e09bfe81-d6af-4c74-be85-62aa4b120b4a,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,JEFFREY BRINK,QB,Backfield Creator,4,6,0,191,Chandler,AZ,"{""speed"": 79, ""awareness"": 64, ""break_sack"": 76, ""throw_power"": 84, ""acceleration"": 83, ""throw_on_run"": 80, ""deep_accuracy"": 78, ""short_accuracy"": 78, ""under_pressure"": 78, ""medium_accuracy"": 75}",3020a55a-a94a-454b-aa63-34b697578c0d/a342ce80-d121-447f-8178-098d349cc036/1769573461471_4.png,,,,,2026-01-28 04:11:47.697157+00,2026-01-28 04:11:47.697157+00,High School,[],"[""The Natural""]",Normal,
68464a92-e558-4981-a647-f4e47c4a0fce,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,JERMAINE JOLLY,QB,Pure Runner,4,6,4,222,Kennesaw,GA,"{""speed"": 82, ""awareness"": 71, ""break_sack"": 71, ""throw_power"": 82, ""acceleration"": 87, ""throw_on_run"": 81, ""deep_accuracy"": 68, ""short_accuracy"": 72, ""under_pressure"": 67, ""medium_accuracy"": 72}",3020a55a-a94a-454b-aa63-34b697578c0d/37c01ca5-7b0b-4fe2-8041-6c2fb6efa8bc/1769604003792_17.png,,,,,2026-01-28 12:42:04.141927+00,2026-01-28 12:42:04.141927+00,High School,"[""Magician""]",[],Impact,red
46fff652-0a7f-469c-8fe3-f6b176596c85,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,JERRY SLAUGHTER,ATH,Dual Threat,4,6,4,194,Gardena,CA,"{""speed"": 82, ""awareness"": 65, ""break_sack"": 78, ""throw_power"": 91, ""acceleration"": 88, ""throw_on_run"": 85, ""deep_accuracy"": 65, ""short_accuracy"": 76, ""under_pressure"": 73, ""medium_accuracy"": 75}",3020a55a-a94a-454b-aa63-34b697578c0d/8baa810f-bdbd-4cc5-a4b6-ee6affb33bb5/1769537841078_0.png,,,,,2026-01-27 18:17:49.971113+00,2026-01-27 18:17:49.971113+00,High School,[],"[""The Natural""]",Normal,red
c816c514-687f-4d2c-9ef7-b8e5dd7f678f,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,JESSE CHICKILLO,QB,Dual Threat,4,5,11,189,Tyler,TX,"{""speed"": 81, ""awareness"": 50, ""break_sack"": 66, ""throw_power"": 92, ""acceleration"": 86, ""throw_on_run"": 80, ""deep_accuracy"": 68, ""short_accuracy"": 77, ""under_pressure"": 74, ""medium_accuracy"": 77}",3020a55a-a94a-454b-aa63-34b697578c0d/797f09be-f091-480b-a931-4f9f998af3a8/1769574349347_10.png,,,,,2026-01-28 04:26:50.508873+00,2026-01-28 04:26:50.508873+00,High School,[],"[""Fan Favorite"",""Road Dog""]",Impact,
44a02a3b-68f3-4b2c-9bf2-cbd144081720,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,JIMMY GAY,QB,Dual Threat,4,6,2,213,Lompoc,CA,"{""speed"": 80, ""awareness"": 79, ""break_sack"": 66, ""throw_power"": 90, ""acceleration"": 85, ""throw_on_run"": 79, ""deep_accuracy"": 67, ""short_accuracy"": 79, ""under_pressure"": 76, ""medium_accuracy"": 77}",3020a55a-a94a-454b-aa63-34b697578c0d/4ed88b2b-2a63-4bfd-a896-3868da5c78f3/1769573702620_8.png,,,,,2026-01-28 04:16:03.585838+00,2026-01-28 04:16:03.585838+00,High School,[],[],Star,
f59ef58c-e478-407c-907c-8963f26ec793,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,JIMMY VEGA,QB,Pocket Passer,4,6,3,223,Lancaster,CA,"{""speed"": 75, ""awareness"": 75, ""break_sack"": 60, ""throw_power"": 90, ""acceleration"": 81, ""throw_on_run"": 78, ""deep_accuracy"": 76, ""short_accuracy"": 83, ""under_pressure"": 75, ""medium_accuracy"": 83}",3020a55a-a94a-454b-aa63-34b697578c0d/11992e75-3d30-4b77-b47c-8aafdf4874eb/1769538363690_4.png,,,,,2026-01-27 18:26:42.525812+00,2026-01-27 18:26:42.525812+00,High School,"[""Step Up""]","[""The Natural"",""Adrenaline""]",Normal,
0b2a2e92-9c76-4826-aa25-4679c075217b,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,JOE KEY,QB,Dual Threat,4,6,5,181,Norco,CA,"{""speed"": 81, ""awareness"": 62, ""break_sack"": 66, ""throw_power"": 90, ""acceleration"": 84, ""throw_on_run"": 82, ""deep_accuracy"": 69, ""short_accuracy"": 79, ""under_pressure"": 75, ""medium_accuracy"": 78}",3020a55a-a94a-454b-aa63-34b697578c0d/37c01ca5-7b0b-4fe2-8041-6c2fb6efa8bc/1769603990224_5.png,,,,,2026-01-28 12:40:42.298351+00,2026-01-28 12:40:42.298351+00,High School,[],"[""Winning Time"",""Fan Favorite"",""Rollercoaster""]",Impact,
c3d1e497-c776-4f03-be86-9c1962093584,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,JOEL HONEYCUTT,QB,Dual Threat,4,5,11,179,Dallas,TX,"{""speed"": 78, ""awareness"": 66, ""break_sack"": 64, ""throw_power"": 87, ""acceleration"": 86, ""throw_on_run"": 81, ""deep_accuracy"": 69, ""short_accuracy"": 79, ""under_pressure"": 76, ""medium_accuracy"": 79}",3020a55a-a94a-454b-aa63-34b697578c0d/b94d59ff-6642-43ef-8d5e-09f6ba1edefb/1769536438741_5.png,,,,,2026-01-27 17:54:48.534363+00,2026-01-27 17:54:48.534363+00,High School,[],"[""The Natural"",""Fan Favorite""]",Impact,red
d3ce59a5-2bdc-499c-8611-551b5aa34270,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,JOEL HOOK,QB,Dual Threat,4,6,2,206,Fort Lauderdale,FL,"{""speed"": 82, ""awareness"": 61, ""break_sack"": 66, ""throw_power"": 90, ""acceleration"": 85, ""throw_on_run"": 81, ""deep_accuracy"": 68, ""short_accuracy"": 76, ""under_pressure"": 76, ""medium_accuracy"": 79}",3020a55a-a94a-454b-aa63-34b697578c0d/625c202e-0cb5-408c-9fd5-d476742d073e/1769607503291_3.png,,,,,2026-01-28 13:38:44.346557+00,2026-01-28 13:38:44.346557+00,High School,[],"[""Road Dog"",""Fan Favorite""]",Impact,
a8fbc034-916c-4fbe-828f-8dd3b67c7d7f,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,JOHN BEAVER,ATH,Dual Threat,4,6,2,207,Melbourne,FL,"{""speed"": 84, ""awareness"": 67, ""break_sack"": 77, ""throw_power"": 93, ""acceleration"": 90, ""throw_on_run"": 77, ""deep_accuracy"": 85, ""short_accuracy"": 86, ""under_pressure"": 73, ""medium_accuracy"": 86}",3020a55a-a94a-454b-aa63-34b697578c0d/9f89286f-f6e9-4073-bfba-91f5f815cee7/1769605160637_8.png,,,,,2026-01-28 13:01:20.262017+00,2026-01-28 13:01:20.262017+00,High School,[],[],Star,
844981a0-f941-4875-8795-d2b1028cf2ef,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,JOHN BOUDREAUX,QB,Pocket Passer,4,6,3,218,Gadsden,AL,"{""speed"": 76, ""awareness"": 72, ""break_sack"": 57, ""throw_power"": 92, ""acceleration"": 82, ""throw_on_run"": 73, ""deep_accuracy"": 75, ""short_accuracy"": 84, ""under_pressure"": 75, ""medium_accuracy"": 80}",3020a55a-a94a-454b-aa63-34b697578c0d/37c01ca5-7b0b-4fe2-8041-6c2fb6efa8bc/1769603994902_9.png,,,,,2026-01-28 12:41:03.762847+00,2026-01-28 12:41:03.762847+00,High School,[],[],Impact,
f4d1f7fe-7e1b-41be-a5db-cb7fc0b974c5,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,JOHN FOLK,QB,Dual Threat,4,6,2,203,Carmichael,CA,"{""speed"": 81, ""awareness"": 62, ""break_sack"": 65, ""throw_power"": 96, ""acceleration"": 85, ""throw_on_run"": 82, ""deep_accuracy"": 69, ""short_accuracy"": 79, ""under_pressure"": 74, ""medium_accuracy"": 77}",3020a55a-a94a-454b-aa63-34b697578c0d/da35812b-39ae-4163-a3cf-1b4121d35fee/1769573164246_1.png,,,,,2026-01-28 04:06:25.126459+00,2026-01-28 04:06:25.126459+00,High School,[],"[""Clearheaded"",""Road Dog"",""Adrenaline""]",Star,green
9e1c262d-63a5-4503-9ab5-948cc832db97,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,JOHN NEWCOMB,QB,Backfield Creator,4,6,4,204,Conroe,TX,"{""speed"": 78, ""awareness"": 66, ""break_sack"": 75, ""throw_power"": 84, ""acceleration"": 83, ""throw_on_run"": 60, ""deep_accuracy"": 80, ""short_accuracy"": 75, ""under_pressure"": 78, ""medium_accuracy"": 75}",3020a55a-a94a-454b-aa63-34b697578c0d/b8c3c650-9ec3-4fbd-a512-147a8d8a3d43/1769550595301_13.png,,,,,2026-01-27 21:51:07.957569+00,2026-01-27 21:51:07.957569+00,High School,[],"[""Road Dog""]",Impact,
967e1788-e795-4d29-8220-c26f8b88a9ed,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,JOHN NUNEZ,QB,Backfield Creator,4,6,1,191,Katy,TX,"{""speed"": 81, ""awareness"": 69, ""break_sack"": 75, ""throw_power"": 84, ""acceleration"": 82, ""throw_on_run"": 79, ""deep_accuracy"": 77, ""short_accuracy"": 74, ""under_pressure"": 78, ""medium_accuracy"": 76}",3020a55a-a94a-454b-aa63-34b697578c0d/305828b3-0614-45e0-86db-b80fcb17c6ee/1769574666479_14.png,,,,,2026-01-28 04:32:33.126314+00,2026-01-28 04:32:33.126314+00,High School,[],"[""Road Dog"",""Field General""]",Impact,
b57aa997-c5b3-4854-8067-c109321de666,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,JOHNNY RICHIE,QB,Dual Threat,4,6,3,205,Roswell,GA,"{""speed"": 78, ""awareness"": 70, ""break_sack"": 65, ""throw_power"": 90, ""acceleration"": 87, ""throw_on_run"": 79, ""deep_accuracy"": 69, ""short_accuracy"": 81, ""under_pressure"": 76, ""medium_accuracy"": 77}",3020a55a-a94a-454b-aa63-34b697578c0d/58073f05-ea50-4f84-a461-60462810cc4d/1769535505291_0.png,,,,,2026-01-27 17:38:46.19047+00,2026-01-27 17:38:46.19047+00,High School,[],[],Star,
e987ad3b-d8ae-4604-8ef7-9491d632e1dc,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,JOSE CORONADO,ATH,Dual Threat,4,6,2,217,Austin,TX,"{""speed"": 84, ""awareness"": 62, ""break_sack"": 80, ""throw_power"": 85, ""acceleration"": 87, ""throw_on_run"": 82, ""deep_accuracy"": 66, ""short_accuracy"": 72, ""under_pressure"": 73, ""medium_accuracy"": 71}",3020a55a-a94a-454b-aa63-34b697578c0d/a342ce80-d121-447f-8178-098d349cc036/1769573462403_5.png,,,,,2026-01-28 04:11:41.959862+00,2026-01-28 04:11:41.959862+00,High School,[],"[""Road Dog"",""Clearheaded""]",Star,
9a4cdb55-64be-4997-9525-d16f2da37250,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,JOSE TORRENCE,ATH,Dual Threat,4,6,5,222,New Orleans,LA,"{""speed"": 86, ""awareness"": 77, ""break_sack"": 76, ""throw_power"": 96, ""acceleration"": 91, ""throw_on_run"": 77, ""deep_accuracy"": 82, ""short_accuracy"": 86, ""under_pressure"": 78, ""medium_accuracy"": 82}",3020a55a-a94a-454b-aa63-34b697578c0d/625c202e-0cb5-408c-9fd5-d476742d073e/1769607506520_7.png,,,,,2026-01-28 13:38:55.466704+00,2026-01-28 13:38:55.466704+00,High School,[],"[""The Natural"",""Clearheaded""]",Star,
54b48dec-30ce-4826-8d18-3ed80eb115a2,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,JOSEPH FOLLETT,ATH,Dual Threat,4,6,0,223,Calabasas,CA,"{""speed"": 94, ""awareness"": 62, ""break_sack"": 83, ""throw_power"": 84, ""acceleration"": 87, ""throw_on_run"": 81, ""deep_accuracy"": 67, ""short_accuracy"": 73, ""under_pressure"": 71, ""medium_accuracy"": 68}",3020a55a-a94a-454b-aa63-34b697578c0d/11992e75-3d30-4b77-b47c-8aafdf4874eb/1769538362158_2.png,,,,,2026-01-27 18:26:31.95777+00,2026-01-27 18:26:31.95777+00,High School,"[""Extender""]",[],Star,green
7cac5471-a0ae-4ed3-8606-7b4ff917ea8d,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,JOSH ALLGEIER,QB,Pocket Passer,4,6,5,184,Columbia,SC,"{""speed"": 73, ""awareness"": 71, ""break_sack"": 58, ""throw_power"": 92, ""acceleration"": 83, ""throw_on_run"": 76, ""deep_accuracy"": 75, ""short_accuracy"": 85, ""under_pressure"": 72, ""medium_accuracy"": 80}",3020a55a-a94a-454b-aa63-34b697578c0d/797f09be-f091-480b-a931-4f9f998af3a8/1769574343870_3.png,,,,,2026-01-28 04:26:17.078562+00,2026-01-28 04:26:17.078562+00,High School,[],[],Impact,
92f4c261-5b78-4647-b957-ed1651f3cff6,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,JOSH BOUYE,QB,Dual Threat,4,6,2,186,Westerville,OH,"{""speed"": 79, ""awareness"": 67, ""break_sack"": 67, ""throw_power"": 93, ""acceleration"": 85, ""throw_on_run"": 81, ""deep_accuracy"": 67, ""short_accuracy"": 77, ""under_pressure"": 76, ""medium_accuracy"": 79}",3020a55a-a94a-454b-aa63-34b697578c0d/37c01ca5-7b0b-4fe2-8041-6c2fb6efa8bc/1769603993670_8.png,,,,,2026-01-28 12:40:58.690789+00,2026-01-28 12:40:58.690789+00,High School,[],[],Impact,
f72baeb6-fcd6-4183-913c-598294c0d59f,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,JOSH CLEVELAND,QB,Dual Threat,4,6,5,187,Aubrey,TX,"{""speed"": 81, ""awareness"": 79, ""break_sack"": 66, ""throw_power"": 90, ""acceleration"": 87, ""throw_on_run"": 79, ""deep_accuracy"": 67, ""short_accuracy"": 77, ""under_pressure"": 77, ""medium_accuracy"": 80}",3020a55a-a94a-454b-aa63-34b697578c0d/f2e21b9b-d7a2-4474-8e17-ce3ffa2b6688/1769574923721_2.png,,,,,2026-01-28 04:36:24.469784+00,2026-01-28 04:36:24.469784+00,High School,[],"[""Headstrong"",""Field General""]",Impact,
2b12a523-aa42-4fc7-9146-f3aad9d1524a,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,JOSH KILROY,QB,Pocket Passer,4,6,5,195,Kennesaw,GA,"{""speed"": 74, ""awareness"": 71, ""break_sack"": 58, ""throw_power"": 91, ""acceleration"": 83, ""throw_on_run"": 76, ""deep_accuracy"": 75, ""short_accuracy"": 83, ""under_pressure"": 72, ""medium_accuracy"": 83}",3020a55a-a94a-454b-aa63-34b697578c0d/b8c3c650-9ec3-4fbd-a512-147a8d8a3d43/1769550587808_4.png,,,,,2026-01-27 21:51:29.799778+00,2026-01-27 21:51:29.799778+00,High School,"[""Step Up""]","[""Rollercoaster"",""Fan Favorite""]",Normal,
dfcf54ec-e609-4f5e-810c-762ab22133e5,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,JOSH LUTER,QB,Backfield Creator,4,6,1,192,Jackson,AL,"{""speed"": 81, ""awareness"": 50, ""break_sack"": 74, ""throw_power"": 85, ""acceleration"": 83, ""throw_on_run"": 80, ""deep_accuracy"": 78, ""short_accuracy"": 78, ""under_pressure"": 81, ""medium_accuracy"": 75}",3020a55a-a94a-454b-aa63-34b697578c0d/a342ce80-d121-447f-8178-098d349cc036/1769573463119_6.png,,,,,2026-01-28 04:11:52.49426+00,2026-01-28 04:11:52.49426+00,High School,[],"[""Rollercoaster""]",Impact,
125fe078-52c1-4d95-b0bf-e254b0fe28d7,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,JULIUS CARMAN,QB,Dual Threat,4,6,0,177,Pickerington,OH,"{""speed"": 80, ""awareness"": 64, ""break_sack"": 64, ""throw_power"": 91, ""acceleration"": 85, ""throw_on_run"": 81, ""deep_accuracy"": 69, ""short_accuracy"": 76, ""under_pressure"": 74, ""medium_accuracy"": 78}",3020a55a-a94a-454b-aa63-34b697578c0d/305828b3-0614-45e0-86db-b80fcb17c6ee/1769574660653_7.png,,,,,2026-01-28 04:31:41.596276+00,2026-01-28 04:31:41.596276+00,High School,[],"[""Winning Time"",""Fan Favorite"",""Clearheaded""]",Normal,
bb863cba-2e30-48b9-9d7d-d3905edc1830,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,KALAWAI'A,QB,Pocket Passer,4,6,4,220,Murrieta,CA,"{""speed"": 74, ""awareness"": 75, ""break_sack"": 59, ""throw_power"": 90, ""acceleration"": 81, ""throw_on_run"": 72, ""deep_accuracy"": 78, ""short_accuracy"": 85, ""under_pressure"": 73, ""medium_accuracy"": 82}",3020a55a-a94a-454b-aa63-34b697578c0d/f2e21b9b-d7a2-4474-8e17-ce3ffa2b6688/1769574924503_3.png,,,,,2026-01-28 04:35:50.743095+00,2026-01-28 04:35:50.743095+00,High School,[],[],Impact,green
6637bade-aced-45d8-a0af-26bedbe42432,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,KALEN CAMARDA,QB,Backfield Creator,4,6,0,201,Suffolk,VA,"{""speed"": 81, ""awareness"": 62, ""break_sack"": 76, ""throw_power"": 86, ""acceleration"": 84, ""throw_on_run"": 82, ""deep_accuracy"": 83, ""short_accuracy"": 78, ""under_pressure"": 78, ""medium_accuracy"": 72}",3020a55a-a94a-454b-aa63-34b697578c0d/625c202e-0cb5-408c-9fd5-d476742d073e/1769607501693_1.png,,,,,2026-01-28 13:38:38.808857+00,2026-01-28 13:38:38.808857+00,High School,[],[],Star,green
67474ea0-1e5b-456a-bdea-7d0512e70cf5,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,KANE MCGUIRE,ATH,Dual Threat,4,6,3,211,Henderson,NV,"{""speed"": 78, ""awareness"": 66, ""break_sack"": 79, ""throw_power"": 87, ""acceleration"": 88, ""throw_on_run"": 85, ""deep_accuracy"": 62, ""short_accuracy"": 74, ""under_pressure"": 72, ""medium_accuracy"": 73}",3020a55a-a94a-454b-aa63-34b697578c0d/9c2199e2-0b6f-4809-90e5-e39096e86588/1769606828261_11.png,,,,,2026-01-28 13:28:19.856121+00,2026-01-28 13:28:19.856121+00,High School,[],[],Normal,red
d6a07230-8be3-44c9-9dda-6095121d1f28,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,KEENAN GRANGER,QB,Pocket Passer,4,6,4,214,Birmingham,AL,"{""speed"": 80, ""awareness"": 72, ""break_sack"": 57, ""throw_power"": 93, ""acceleration"": 84, ""throw_on_run"": 78, ""deep_accuracy"": 75, ""short_accuracy"": 83, ""under_pressure"": 73, ""medium_accuracy"": 80}",3020a55a-a94a-454b-aa63-34b697578c0d/9c2199e2-0b6f-4809-90e5-e39096e86588/1769606825964_8.png,,,,,2026-01-28 13:28:02.311213+00,2026-01-28 13:28:02.311213+00,High School,[],[],Impact,green
1e8f7138-0310-47e5-aeb6-5da9fa9c8327,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,KELVIN SLAUGHTER,QB,Backfield Creator,4,6,4,191,Irmo,SC,"{""speed"": 81, ""awareness"": 65, ""break_sack"": 75, ""throw_power"": 86, ""acceleration"": 85, ""throw_on_run"": 80, ""deep_accuracy"": 79, ""short_accuracy"": 77, ""under_pressure"": 79, ""medium_accuracy"": 74}",3020a55a-a94a-454b-aa63-34b697578c0d/11992e75-3d30-4b77-b47c-8aafdf4874eb/1769538362891_3.png,,,,,2026-01-27 18:26:37.360768+00,2026-01-27 18:26:37.360768+00,High School,[],"[""Rollercoaster""]",Impact,green
7fab180d-9aea-4d37-95b5-426624512e93,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,KENAN MOREY,QB,Backfield Creator,4,6,4,197,River Rouge,MI,"{""speed"": 82, ""awareness"": 61, ""break_sack"": 74, ""throw_power"": 88, ""acceleration"": 85, ""throw_on_run"": 81, ""deep_accuracy"": 80, ""short_accuracy"": 75, ""under_pressure"": 79, ""medium_accuracy"": 76}",3020a55a-a94a-454b-aa63-34b697578c0d/9c2199e2-0b6f-4809-90e5-e39096e86588/1769606826713_9.png,,,,,2026-01-28 13:28:14.211352+00,2026-01-28 13:28:14.211352+00,High School,[],"[""Rollercoaster"",""Road Dog"",""Clearheaded""]",Elite,green
b851d5bd-50f0-44cf-aea3-bfa1cd11fa8f,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,KEVIN BUENO,QB,Pocket Passer,4,6,5,205,Atlanta,GA,"{""speed"": 78, ""awareness"": 72, ""break_sack"": 57, ""throw_power"": 90, ""acceleration"": 83, ""throw_on_run"": 75, ""deep_accuracy"": 73, ""short_accuracy"": 82, ""under_pressure"": 74, ""medium_accuracy"": 80}",3020a55a-a94a-454b-aa63-34b697578c0d/11992e75-3d30-4b77-b47c-8aafdf4874eb/1769538360128_0.png,,,,,2026-01-27 18:26:22.162496+00,2026-01-27 18:26:22.162496+00,High School,[],"[""Road Dog""]",Normal,
353bc76b-8581-45c1-bca9-198b18f4b594,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,KONA CHEN,QB,Dual Threat,5,6,4,193,Mountain View,CA,"{""speed"": 86, ""awareness"": 72, ""break_sack"": 68, ""throw_power"": 95, ""acceleration"": 90, ""throw_on_run"": 84, ""deep_accuracy"": 68, ""short_accuracy"": 82, ""under_pressure"": 77, ""medium_accuracy"": 80}",3020a55a-a94a-454b-aa63-34b697578c0d/b94d59ff-6642-43ef-8d5e-09f6ba1edefb/1769536441372_8.png,,,,,2026-01-27 17:55:04.742011+00,2026-01-27 17:55:04.742011+00,High School,[],"[""The Natural""]",Elite,green
3002a467-9254-4e7c-b93a-927c0b055a10,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,KONA LATU,ATH,Dual Threat,4,6,0,213,Seattle,WA,"{""speed"": 81, ""awareness"": 63, ""break_sack"": 77, ""throw_power"": 88, ""acceleration"": 88, ""throw_on_run"": 81, ""deep_accuracy"": 67, ""short_accuracy"": 74, ""under_pressure"": 69, ""medium_accuracy"": 72}",3020a55a-a94a-454b-aa63-34b697578c0d/4ed88b2b-2a63-4bfd-a896-3868da5c78f3/1769573707081_14.png,,,,,2026-01-28 04:16:43.902215+00,2026-01-28 04:16:43.902215+00,High School,[],"[""Fan Favorite"",""Headstrong"",""Winning Time""]",Normal,green
eb91e845-694e-4abc-b322-a7957916fa66,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,KWABENA CUSHENBERRY,QB,Pocket Passer,4,6,3,215,Edgard,LA,"{""speed"": 77, ""awareness"": 74, ""break_sack"": 61, ""throw_power"": 92, ""acceleration"": 76, ""throw_on_run"": 71, ""deep_accuracy"": 76, ""short_accuracy"": 85, ""under_pressure"": 73, ""medium_accuracy"": 82}",3020a55a-a94a-454b-aa63-34b697578c0d/9c2199e2-0b6f-4809-90e5-e39096e86588/1769606820486_1.png,,,,,2026-01-28 13:27:28.863333+00,2026-01-28 13:27:28.863333+00,High School,[],"[""Fan Favorite"",""Rollercoaster""]",Star,
6a4a68e3-958e-4cb9-97d2-17c852d76255,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,LAKARIUS TIFFIN,QB,Backfield Creator,4,6,4,214,Carmel,IN,"{""speed"": 80, ""awareness"": 67, ""break_sack"": 75, ""throw_power"": 84, ""acceleration"": 82, ""throw_on_run"": 80, ""deep_accuracy"": 75, ""short_accuracy"": 75, ""under_pressure"": 81, ""medium_accuracy"": 76}",3020a55a-a94a-454b-aa63-34b697578c0d/b8c3c650-9ec3-4fbd-a512-147a8d8a3d43/1769550594551_12.png,,,,,2026-01-27 21:51:51.531983+00,2026-01-27 21:51:51.531983+00,High School,[],"[""Road Dog""]",Normal,
fa6581ff-3ed3-4127-9a3c-e09ebbf0ce2e,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,LAMARCUS CHARLTON,QB,Backfield Creator,4,6,3,190,Chicago,IL,"{""speed"": 80, ""awareness"": 65, ""break_sack"": 77, ""throw_power"": 84, ""acceleration"": 83, ""throw_on_run"": 79, ""deep_accuracy"": 79, ""short_accuracy"": 76, ""under_pressure"": 78, ""medium_accuracy"": 77}",3020a55a-a94a-454b-aa63-34b697578c0d/da35812b-39ae-4163-a3cf-1b4121d35fee/1769573162881_0.png,,,,,2026-01-28 04:07:08.269431+00,2026-01-28 04:07:08.269431+00,High School,[],"[""Headstrong"",""Road Dog"",""The Natural""]",Impact,
7d5277bf-5474-49be-840d-cd3c98eec068,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,LANDON WASHINGTON,QB,Backfield Creator,4,6,2,206,Garland,TX,"{""speed"": 80, ""awareness"": 62, ""break_sack"": 74, ""throw_power"": 87, ""acceleration"": 83, ""throw_on_run"": 79, ""deep_accuracy"": 81, ""short_accuracy"": 75, ""under_pressure"": 79, ""medium_accuracy"": 75}",3020a55a-a94a-454b-aa63-34b697578c0d/da35812b-39ae-4163-a3cf-1b4121d35fee/1769573172121_11.png,,,,,2026-01-28 04:06:52.234503+00,2026-01-28 12:24:46.690086+00,High School,[],"[""Fan Favorite"",""Clearheaded""]",Normal,
a26fc39a-effa-44fc-ac31-2caef3932460,3020a55a-a94a-454b-aa63-34b697578c0d,ncaa_26,2026,LANE BOEHRINGER,QB,Dual Threat,4,5,11,187,Hampton,VA,"{""speed"": 81, ""awareness"": 64, ""break_sack"": 67, ""throw_power"": 92, ""acceleration"": 86, ""throw_on_run"": 80, ""deep_accuracy"": 68, ""short_accuracy"": 76, ""under_pressure"": 76, ""medium_accuracy"": 80}",3020a55a-a94a-454b-aa63-34b697578c0d/58073f05-ea50-4f84-a461-60462810cc4d/1769535506926_2.png,,,,,2026-01-27 17:38:56.526343+00,2026-01-27 17:38:56.526343+00,High School,[],[],Impact,
